 >PIPOBJ: point-in-polyhedron: NBX, NBY, NBZ=  88 100  90
  89667 = NAT
   1.0000   0.0000   0.0000 = A_1 vector
   0.0000   1.0000   0.0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
0	0	0	0
     JA  IX  IY  IZ ICOMP(x,y,z)
222	20	5	1	2	2	2
223	12	7	4	2	2	2
224	-25	35	-35	2	2	2
225	37	10	5	2	2	2
226	34	20	-4	2	2	2
227	30	-9	2	2	2	2
228	35	-2	13	2	2	2
229	39	14	2	2	2	2
230	29	-4	-10	2	2	2
231	20	4	-1	2	2	2
232	-19	37	40	2	2	2
233	33	-6	12	2	2	2
234	-30	30	22	2	2	2
235	-36	-29	-4	2	2	2
236	-27	25	32	2	2	2
237	-30	-39	0	2	2	2
238	37	2	1	2	2	2
239	-16	-45	-7	2	2	2
240	27	-2	-14	2	2	2
241	31	19	-3	2	2	2
242	-24	31	38	2	2	2
243	-34	-36	3	2	2	2
244	-12	-39	-5	2	2	2
245	-41	-38	7	2	2	2
246	-29	27	-24	2	2	2
247	-29	-34	15	2	2	2
248	-13	23	-26	2	2	2
249	-43	34	23	2	2	2
250	-35	-38	13	2	2	2
251	-24	-37	0	2	2	2
252	35	11	-9	2	2	2
253	-16	31	36	2	2	2
254	26	-1	12	2	2	2
255	-26	-27	3	2	2	2
256	-17	24	18	2	2	2
257	-18	26	19	2	2	2
258	-23	-24	3	2	2	2
259	-32	-29	-11	2	2	2
260	-19	33	-39	2	2	2
261	-25	43	26	2	2	2
262	-20	22	-23	2	2	2
263	-19	-35	5	2	2	2
264	-18	-28	5	2	2	2
265	-28	-30	15	2	2	2
266	28	-5	4	2	2	2
267	-31	-33	14	2	2	2
268	37	-8	-9	2	2	2
269	-20	40	18	2	2	2
270	-35	-38	15	2	2	2
271	-19	33	22	2	2	2
272	-19	43	33	2	2	2
273	-29	39	-18	2	2	2
274	-30	-32	-15	2	2	2
275	-15	-44	4	2	2	2
276	-24	34	-20	2	2	2
277	-34	25	31	2	2	2
278	-19	-39	7	2	2	2
279	-30	-35	5	2	2	2
280	-33	-31	3	2	2	2
281	-33	37	15	2	2	2
282	-13	32	32	2	2	2
283	23	6	-8	2	2	2
284	-23	44	25	2	2	2
285	-28	32	-26	2	2	2
286	-31	-33	4	2	2	2
287	-17	31	29	2	2	2
288	23	-4	6	2	2	2
289	-32	-35	-15	2	2	2
290	29	-1	0	2	2	2
291	-25	28	34	2	2	2
292	-21	-34	-7	2	2	2
293	-24	39	-15	2	2	2
294	-22	36	-24	2	2	2
295	-21	38	16	2	2	2
296	-27	33	17	2	2	2
297	34	3	17	2	2	2
298	-27	35	38	2	2	2
299	-16	-34	-9	2	2	2
300	-35	45	29	2	2	2
301	-22	22	-28	2	2	2
302	-18	-38	4	2	2	2
303	-26	32	28	2	2	2
304	-14	24	-41	2	2	2
305	10	7	-3	2	2	2
306	-25	32	35	2	2	2
307	-36	21	36	2	2	2
308	-33	-32	-9	2	2	2
309	-12	32	36	2	2	2
